API Well Number,County,Company Name,API Hole Number,Sidetrack,Completion,Well Type,Production Field Name,Well Status,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl",Reporting Year,Location 1
31029207930000,29,"Cotton Well Drilling Co., Inc.",20793,0,0,GE,Brant-Eden,AC,Gustafson #1,Concord,Medina,0,424,0,1991,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31009162690000,9,"Pefley Oil & Gas, Inc.",16269,0,0,GD,Lakeshore,IN,"Frentz, A #1",New Albion,Medina,0,0,0,1990,"New Albion, NY
(42.28950865900049, -78.88947878099964)"
31013164890000,13,Belden & Blake Corporation,16489,0,0,GD,Lakeshore,AC,"Napper, H. #630",Westfield,Medina,12,10014,0,1989,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31029129590000,29,"Balcerzak, Ray R. Sr. & Jean",12959,0,0,GD,Cowlesville,AC,Balcerzak # 1,Marilla,Medina,12,0,0,1998,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31101213430000,101,"Vandermark Exploration, Inc.",21343,0,0,GD,Painted Post,PA,Van Alstine 1,Hornby,Oriskany,0,0,0,1992,"Hornby, NY
(42.244561999000496, -77.04657635599966)"
31121146150000,121,"Ireland, Frank J. & Laura",14615,0,0,GD,Silver Lake,AC,"Ireland, F #1",Perry,Medina,0,0,0,1993,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31029129200000,29,"Wilson, Diane R.",12920,0,0,GD,Lakeview,AC,Wilson 1,Evans,Medina,12,300,0,1995,"Evans, NY
(42.69834088200048, -78.94540989999967)"
31121207280000,121,Fault Line Oil Corp.,20728,0,0,GD,Chaffee-Arcade,AC,Spencer - Haley Unit #2,Arcade,Medina,12,876,0,1997,"Arcade, NY
(42.533830182000486, -78.42824739199966)"
31013190250000,13,Great Lakes Energy Partners,19025,0,0,GD,Lakeshore,AC,Jamestown School 3,Poland,Medina,12,4953,0,1997,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31099195790000,99,"Columbia Natural Resources, Inc.",19579,0,0,GD,Fayette-Waterloo,AC,Nielsen 2544,Fayette,Queenston,0,0,0,1985,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013101740000,13,Belden & Blake Corporation,10174,0,0,GD,Lakeshore,AC,Best Frank 1,Portland,Medina,12,3050,0,1993,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31069120420000,69,"Rogers, Effie",12042,0,0,GD,Vincent,AC,Fee 1,Bristol,Medina,12,0,0,1993,"Bristol, NY
(42.6955138080005, -77.37797821499964)"
31009207860000,9,Fault Line Oil Corp.,20786,0,0,GD,Chaffee-Arcade,AC,Howell #1,Yorkshire,Medina,10,902,0,1997,"Yorkshire, NY
(42.530221532000496, -78.47539655699967)"
31013178110000,13,Dannic Energy Corp.,17811,0,0,GD,Lakeshore,AC,R McChesney #1,Carroll,Medina,0,388,0,1992,"Carroll, NY
(42.01751177700049, -78.34077780999968)"
31029609060000,29,"Reserve Gas Co., Inc.",60906,0,0,GD,Alden-Lancaster,IN,Clark #1,Newstead,Medina,0,0,0,1994,"Newstead, NY
(42.96042359900048, -78.52367565699967)"
31069040840000,69,"Duvall, George P.",4084,0,0,GE,East Bloomfield,AC,Fee 1,East Bloomfield,Medina,12,0,0,1999,"East Bloomfield, NY
(42.8970310410005, -77.44275974599964)"
31037031000000,37,Seneca Resources Corp.,3100,0,0,GD,Alden-Lancaster,AC,Miller #1864-I,Darien,Medina,12,4663,0,1994,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029171290000,29,"Niefergold, Martin L.& Suzanne",17129,0,0,GD,North Collins,AC,Niefergold 1,North Collins,Medina,12,200,,2000,"North Collins, NY
(42.59468150000049, -78.94094821499965)"
31037173860000,37,United States Gypsum Co.,17386,0,0,GD,Danley Corners,AC,Schwendler #1,Darien,Medina,12,2072,0,1993,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013178470000,13,"Schreiner Oil & Gas, Inc.",17847,0,0,GD,Lakeshore,IN,Cochran 670,Ripley,Medina,12,2094,63,1991,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013182810000,13,"Croscut, Fred",18281,0,0,GD,Lakeshore,AC,Maring 2,Sherman,Medina,3,0,0,1989,"Sherman, NY
(42.159343358000456, -79.59595849699963)"
31013105260000,13,Belden & Blake Corporation,10526,0,0,GD,Lakeshore,AC,Burgan Raymond 1,Portland,Medina,0,0,0,1989,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013171430000,13,"McCray, Gordon",17143,0,0,GD,Lakeshore,AC,"Harvey,P 1",French Creek,Medina,0,0,0,1989,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31013153540000,13,Great Lakes Energy Partners,15354,0,0,GD,Lakeshore,AC,NYSRA 10-2,Gerry,Medina,7,1146,0,1995,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31037196490000,37,United States Gypsum Co.,19649,0,0,GD,Huron Creek,AC,Kruszelnicki #2,Alexander,Medina,12,1888,35,1999,"Alexander, NY
(42.901733899000476, -78.25626928699967)"
31013177740000,13,Great Lakes Energy Partners,17774,0,0,GD,Lakeshore,AC,"Hunick, R #1",Clymer,Medina,12,3488,0,1989,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31013138100000,13,Fea Gas Co.,13810,0,0,GD,Lakeshore,AC,Stebbins #1,Sheridan,Medina,12,4482,0,1990,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31013183490000,13,Dannic Energy Corp.,18349,0,0,GD,Lakeshore,AC,C Peterson Unit #2,Carroll,Medina,12,146,20,2000,"Carroll, NY
(42.01751177700049, -78.34077780999968)"
31013153670000,13,Great Lakes Energy Partners,15367,0,0,GD,Lakeshore,AC,"Vernon, L 1",Westfield,Medina,12,308,0,1998,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013181420000,13,"Lenape Resources, Inc.",18142,0,0,GD,Lakeshore,AC,Gerh 740 #1,Mina,Medina,12,778,2,1996,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31013209720000,13,Seneca Resources Corp.,20972,0,0,GD,Lakeshore,AC,"Mee, W #7343",Poland,Medina,12,1403,0,1997,"Poland, NY
(43.23037120900045, -75.07312681499963)"
31013182340000,13,"Universal Resources Holdings , Inc.",18234,0,0,GD,Lakeshore,AC,Penhollow #6,Charlotte,Medina,12,17334,225,1990,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31003217780000,3,"Vandermark Exploration, Inc.",21778,0,0,GD,Gordon Brook,AC,Cline & Hale #2,Amity,Oriskany,12,22743,419,1994,"Amity, NY
(41.26415236700046, -74.45224686499967)"
31009222310000,9,"Hydrocarbon Generation, Inc.",22231,0,0,GD,Chipmunk,AC,Chipmunk #2,Carrollton,Oriskany,12,38076,0,1997,"Carrollton, NY
(42.10728142700049, -78.64980871399968)"
31003004710000,3,National Fuel Gas Supply Corp.,471,0,0,GD,State Line,IN,Burns #2317,Alma,Oriskany,0,0,,2000,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31013191150000,13,Great Lakes Energy Partners,19115,0,0,GD,Lakeshore,UN,"Tewinkle, E #1",Clymer,Medina,0,0,0,1997,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31121211230000,121,United States Gypsum Co.,21123,0,0,GD,Danley Corners,PA,"Forgnone, J #1",Bennington,Medina,10,715,20,1989,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31013110410000,13,Belden & Blake Corporation,11041,0,0,GD,Lakeshore,AC,Meeder 188,Ripley,Medina,12,3855,55,1999,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31011156430000,11,"OI Auburn, Inc.",15643,0,0,GE,West Auburn,AC,NYS Electric & Gas T121-5,Throop,Queenston,12,2002,0,1995,"Throop, NY
(42.975983672000496, -76.57063642899965)"
31055072770000,55,Rochester Gas & Electric Corp.,7277,0,0,GD,Churchville,PA,McMaster 1,Riga,Medina,12,1400,0,1993,"Riga, NY
(43.06934410700046, -77.88056766899967)"
31037206870000,37,United States Gypsum Co.,20687,0,0,GE,Indian Falls,AC,U S Gypsum Co #2,Oakfield,Medina,12,6018,0,1992,"Oakfield, NY
(43.0659900280005, -78.27070835599966)"
31013177430000,13,"Loomis, Harry J.",17743,0,0,GD,Lakeshore,AC,Hill 3,Cherry Creek,Medina,12,0,0,1993,"Cherry Creek, NY
(42.29336363900046, -79.09200686499963)"
31029152410000,29,"GFS Energy, Inc.",15241,0,0,GD,Brant-Eden,AC,Panek #1,Boston,Akron,11,755,0,1996,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31037174800000,37,"New York Gas & Oil Co, Inc.",17480,0,0,GD,Alden-Lancaster,AC,Osucha 1,Darien,Medina,11,2720,0,1998,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013138100000,13,Fea Gas Co.,13810,0,0,GD,Lakeshore,AC,Stebbins #1,Sheridan,Medina,10,3486,0,1992,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31029190100000,29,"Smith, Merrill C.",19010,0,0,GD,Elma,AC,Smith #1,Elma,Medina,12,301,0,1997,"Elma, NY
(42.8488412640005, -78.64054591599967)"
31037196290000,37,United States Gypsum Co.,19629,0,0,GD,Huron Creek,AC,"Meyers, W. #3",Darien,Medina,12,1170,81,1996,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31003603440000,3,"Alma Gas, Inc.",60344,0,0,GD,Sharon,AC,Macken #2091,Alma,Upper Devonian,11,199,2,1994,"Alma, NY
(42.01271066300046, -78.05476991799964)"
31003199700000,3,"Vandermark Exploration, Inc.",19970,0,0,DH,Gordon Brook,IN,Mabel Palmer 1,Scio,Oriskany,1,0,10,1993,"Scio, NY
(42.17333134500046, -77.98390995499966)"
31013184420000,13,"Lenape Resources, Inc.",18442,0,0,GD,Lakeshore,AC,Leamer 677,Ripley,Medina,12,2262,10,2000,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013179270000,13,"REI-NY, Inc.",17927,0,0,GD,Lakeshore,AC,Boardman & Pratt IGC-6252,Ellery,Medina,1,78,0,1993,"Ellery, NY
(42.19514403000045, -79.38579925999966)"
31013179680000,13,L. W. Resources,17968,0,0,GD,Lakeshore,IN,R. Dickerson #3,Westfield,Medina,0,0,0,1989,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013180810000,13,"Pan Energy Company, Inc.",18081,0,0,GD,Lakeshore,AC,Van Ord #2,Harmony,Medina,12,200,,2000,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013178650000,13,"Universal Resources Holdings , Inc.",17865,0,0,GD,Lakeshore,AC,Best 3,Ripley,Medina,11,1709,0,1995,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31029603200000,29,Seneca Resources Corp.,60320,0,0,GD,Wales,PA,Weber #1511-I,Wales,Medina,0,141,0,1993,"Wales, NY
(42.70394143600049, -78.57472823799964)"
31009167860000,9,Eastern American Energy Corp.,16786,0,0,GD,Lakeshore,AC,Andrews #1,Randolph,Medina,12,768,0,1999,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013118860000,13,Belden & Blake Corporation,11886,0,0,GD,Lakeshore,AC,Babcock 1 (409),Stockton,Medina,12,2968,4,1992,"Stockton, NY
(42.31662335800047, -79.35563933699967)"
31013159020000,13,Great Lakes Energy Partners,15902,0,0,GD,Lakeshore,AC,"Gravink,P 1",French Creek,Medina,10,1878,0,1989,"French Creek, NY
(42.0678276910005, -79.70365587199967)"
31009171840000,9,Great Lakes Energy Partners,17184,0,0,GD,Lakeshore,AC,"Beaver,D 1",Randolph,Medina,12,1224,0,1997,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31069023450000,69,"Granby & Hemenway Gas Co., Inc",2345,0,0,GD,Naples,PA,Hanggi 2,Naples,Marcellus,12,74,0,1993,"Naples, NY
(42.6152302640005, -77.40250632099963)"
31037213180000,37,United States Gypsum Co.,21318,0,0,GD,Huron Creek,AC,"Muntz, F. #1",Pembroke,Medina,11,277,46,1999,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31069023310000,69,"Granby & Hemenway Gas Co., Inc",2331,0,0,GD,Naples,PA,Monier Later Granby,Naples,Marcellus,12,839,0,1988,"Naples, NY
(42.6152302640005, -77.40250632099963)"
31037029340000,37,"GFS Energy, Inc.",2934,0,0,GD,Alden-Lancaster,AC,Wojciachowski,Pembroke,Medina,12,1130,0,1993,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31009176060000,9,Great Lakes Energy Partners,17606,0,0,GD,Lakeshore,AC,"Miller, J #1",Conewango,Medina,10,15481,0,1991,"Conewango, NY
(42.239622435000456, -79.05676892799966)"
31037213170000,37,United States Gypsum Co.,21317,0,0,GD,Indian Falls,AC,"Kokot, M. #2",Pembroke,Medina,12,3471,0,1994,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31013147750000,13,Great Lakes Energy Partners,14775,0,0,GD,Lakeshore,AC,"Coleman,H 1",Chautauqua,Medina,12,31,0,2000,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31013209150000,13,"Goose Creek Drilling, Inc.",20915,0,0,GD,Lakeshore,AC,Hinderer-Fairbank #3,Harmony,Medina,0,10407,15,1989,"Harmony, NY
(41.20120795700046, -73.88346743599965)"
31013218170000,13,"Chautauqua Energy,  Inc.",21817,0,0,GD,Lakeshore,AC,Murty #1,Portland,Medina,11,1404,0,1997,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31099195040000,99,"Columbia Natural Resources, Inc.",19504,0,0,GD,Fayette-Waterloo,AC,Somerville/Gilbert (4104),Varick,Queenston,12,3403,0,1993,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31009186530000,9,"Chautauqua Energy,  Inc.",18653,0,0,GD,Lakeshore,AC,"Gable, D. #1",Dayton,Medina,12,186,0,1994,"Dayton, NY
(42.41671428500047, -78.97703918699966)"
31013129780000,13,Belden & Blake Corporation,12978,0,0,GD,Lakeshore,PA,Langenbach 535,Arkwright,Medina,12,608,198,1997,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31051161990000,51,"Sturm, Jerrold L.",16199,0,0,GD,Uhley Corners-Caledonia,AC,Sturm & Wilson 96,York,Medina,12,2865,0,1996,"York, NY
(43.20406110900046, -76.93921900099963)"
31009167850000,9,Eastern American Energy Corp.,16785,0,0,GD,Lakeshore,AC,Van Curen #1,Randolph,Medina,12,4819,0,1988,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31013636210000,13,Seneca Resources Corp.,63621,0,0,GD,Lakeshore,AC,Fee(Restivo)#1684-I,Hanover,Medina,11,138,0,1993,"Hanover, NY
(42.963563303000456, -75.37938870499966)"
31121154610000,121,"GFS Energy, Inc.",15461,0,0,GD,Leicester,AC,Bertrand #1,Perry,Medina,1,63,0,1993,"Perry, NY
(42.719613163000474, -78.00549933199966)"
31051161440000,51,"Lenape Resources, Inc.",16144,0,0,GD,Uhley Corners-Caledonia,AC,Reed 1 (81),Caledonia,Medina,12,2684,0,1987,"Caledonia, NY
(42.97387118100045, -77.85328841499967)"
31013197860000,13,Great Lakes Energy Partners,19786,0,0,GD,Lakeshore,AC,Hammermill 2,Ellington,Medina,12,1227,0,1988,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31037206970000,37,United States Gypsum Co.,20697,0,0,GE,Indian Falls,AC,"Klotzbach, H. #4",Alabama,Medina,12,8323,254,1990,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31013170850000,13,"Nornew, Inc.",17085,0,0,GD,Lakeshore,AC,Mazzarisi #1,Busti,Medina,0,1836,0,1990,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31013144620000,13,Belden & Blake Corporation,14462,0,0,GD,Lakeshore,AC,Markham #1,Westfield,Medina,10,3822,5,1994,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013189940000,13,"Universal Resources Holdings , Inc.",18994,0,0,GD,Lakeshore,AC,Watso # 1,Ripley,Medina,12,2193,80,1998,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31013155630000,13,Great Lakes Energy Partners,15563,0,0,GD,Lakeshore,AC,"Kopta, A 1",Chautauqua,Medina,12,3947,128,1991,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31029130990000,29,"Lenape Resources, Inc.",13099,0,0,GD,Alden-Lancaster,IN,Lippert 1401,Marilla,Medina,12,378,0,1991,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31013160820000,13,Great Lakes Energy Partners,16082,0,0,GD,Lakeshore,AC,"Legters, J 3",Clymer,Medina,12,24967,136,1987,"Clymer, NY
(42.020830128000455, -79.62887850199968)"
31121208540000,121,United States Gypsum Co.,20854,0,0,GD,Danley Corners,AC,"Ortner, J. #1",Bennington,Medina,11,1220,0,1999,"Bennington, NY
(42.83674245900045, -78.39450561599966)"
31029144070000,29,"Schreiner Oil & Gas, Inc.",14407,0,0,GD,East Aurora,AC,McNeil 829,Aurora,Medina,9,6839,0,1997,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013104890000,13,Belden & Blake Corporation,10489,0,0,GD,Lakeshore,AC,Franklin 87 #1,Portland,Medina,12,2222,0,1990,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013158190000,13,"Cotton Well Drilling Co., Inc.",15819,0,0,GD,Lakeshore,AC,Hall #1,Arkwright,Medina,12,2003,0,1994,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31029201030000,29,"Cotton Well Drilling Co., Inc.",20103,0,0,GD,Brant-Eden,AC,Boasberg 2,Eden,Medina,12,1924,0,1996,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31051139670000,51,"Lenape Resources, Inc.",13967,0,0,GD,Uhley Corners-Caledonia,AC,Hoag 23,Caledonia,Medina,12,2956,0,1985,"Caledonia, NY
(42.97387118100045, -77.85328841499967)"
31029223060000,29,Belden & Blake Corporation,22306,0,0,GD,Brant-Eden,AC,"Krull, W #1",Brant,Medina,12,3598,0,1996,"Brant, NY
(42.59375254100047, -79.01745785999964)"
31029190830000,29,"Cotton Well Drilling Co., Inc.",19083,0,0,GD,Brant-Eden,AC,Zittle E #1,Boston,Medina,12,628,40,1993,"Boston, NY
(42.6409508320005, -78.73951583799965)"
31029197180000,29,"Cotton Well Drilling Co., Inc.",19718,0,0,GD,Brant-Eden,AC,Ranney 1,Eden,Medina,12,4314,0,1987,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013185090000,13,Great Lakes Energy Partners,18509,0,0,GD,Lakeshore,AC,"Tenpas, W #1",Ellington,Medina,12,2980,0,1989,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31099195450000,99,"Columbia Natural Resources, Inc.",19545,0,0,GD,Fayette-Waterloo,AC,Somerville 4 (4110),Varick,Queenston,12,5931,0,1992,"Varick, NY
(42.7672223400005, -76.76946950499968)"
31029208240000,29,"Cotton Well Drilling Co., Inc.",20824,0,0,GD,Concord,AC,Emerling #1,Concord,Medina,12,982,0,1993,"Concord, NY
(42.53582208600045, -78.71790859699968)"
31013182150000,13,"Kastle Resources Enterprises, Inc.",18215,0,0,GD,Lakeshore,IN,Abbey #3,Ellington,Medina,12,667,0,1986,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31029187340000,29,"Cotton Well Drilling Co., Inc.",18734,0,0,GD,Brant-Eden,AC,Pasnik #1,Eden,Medina,0,0,0,1993,"Eden, NY
(42.66478221800048, -78.88882822399967)"
31013191000000,13,"Kastle Resources Enterprises, Inc.",19100,0,0,GD,Lakeshore,AC,Hotchkiss 2,Ellington,Medina,12,1028,0,1995,"Ellington, NY
(42.217001377000486, -79.10806714699964)"
31013136040000,13,"Nornew, Inc.",13604,0,0,GW,Lakeshore,AC,NYSRA #7-20608-T,Charlotte,Medina,12,2117,50,1996,"Charlotte, NY
(43.24540427500045, -77.61779716599966)"
31121172320000,121,"Lenape Resources, Inc.",17232,0,0,GD,Leicester,AC,Taylor Farms #119,Covington,Medina,12,3324,0,1994,"Covington, NY
(42.85338743300048, -78.01028721099965)"
31051041670000,51,"Ardent Resources, Inc.",4167,0,0,GD,Leicester,AC,Weiland N844,Leicester,Medina,11,315,0,1998,"Leicester, NY
(42.7719921900005, -77.89395719199968)"
31009167220000,9,Eastern American Energy Corp.,16722,0,0,GD,Lakeshore,AC,Foy #1,Randolph,Medina,12,692,0,1997,"Randolph, NY
(42.16233121400046, -78.97460960099966)"
31121138690000,121,"Big Tree, LLC",13869,0,0,GD,Silver Lake,AC,"Wells, A #1",Castile,Medina,0,0,0,1994,"Castile, NY
(42.6294415590005, -78.05405979999966)"
31029690460000,29,Romolo Realty Corp.,69046,0,0,GD,Orchard Park-Hamburg,AC,Stevens #1,Hamburg,Medina,12,0,0,1998,"Hamburg, NY
(42.71606257200045, -78.83210809599967)"
31013112630000,13,Belden & Blake Corporation,11263,0,0,GD,Lakeshore,AC,Easton 1,Portland,Medina,12,1394,0,2000,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013116380000,13,Belden & Blake Corporation,11638,0,0,GD,Lakeshore,AC,Berger 293,Chautauqua,Medina,0,0,0,1985,"Chautauqua, NY
(42.205103549000455, -79.46580590299965)"
31037029300000,37,"GFS Energy, Inc.",2930,0,0,GD,Alden-Lancaster,AC,Nautrieb,Pembroke,Medina,0,0,0,1991,"Pembroke, NY
(43.01478113200045, -78.34690983699966)"
31029144340000,29,"Rebilas, Richard",14434,0,0,GD,Buffalo Creek,AC,Rebilas 1,Marilla,Medina,0,0,0,1995,"Marilla, NY
(42.83851105500048, -78.55520668799966)"
31013128800000,13,Great Lakes Energy Partners,12880,0,0,GD,Lakeshore,AC,Baran 1,Westfield,Medina,12,346,0,2000,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31037173620000,37,United States Gypsum Co.,17362,0,0,GD,Huron Creek,AC,Bowker #1,Batavia City,Medina,12,4665,0,1989,"Batavia City, NY
(42.99836355800045, -78.18823639699963)"
31013141570000,13,"Thompson, Stanley",14157,0,0,GD,Lakeshore,AC,Vilardo 4,Westfield,Medina,7,1418,0,1986,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013166830000,13,Great Lakes Energy Partners,16683,0,0,GD,Lakeshore,AC,Trump 637,Westfield,Medina,9,6712,0,1995,"Westfield, NY
(42.322304303000465, -79.57760707899968)"
31013116150000,13,Belden & Blake Corporation,11615,0,0,GD,Lakeshore,AC,Winchell 303,Portland,Medina,12,1636,0,1998,"Portland, NY
(42.3616243030005, -79.48653777899966)"
31013111100000,13,Belden & Blake Corporation,11110,0,0,GD,Lakeshore,AC,Duink 106,Mina,Medina,5,158,0,1990,"Mina, NY
(42.129732772000466, -79.68820686199967)"
31013176490000,13,"Cotton Well Drilling Co., Inc.",17649,0,0,GD,Lakeshore,AC,Cotton #1 Ed2,Sheridan,Medina,11,2757,25,1996,"Sheridan, NY
(42.48838573900048, -79.23725606999966)"
31037017510000,37,Seneca Resources Corp.,1751,0,0,GD,Alden-Lancaster,AC,Kinsella #1 #1972-I,Darien,Medina,12,2754,0,1987,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31029187100000,29,"New York Gas & Oil Co, Inc.",18710,0,0,GD,Alden-Lancaster,AC,E Kazmark #1,Alden,Medina,12,2031,0,1996,"Alden, NY
(42.90013055000048, -78.49091643399964)"
31013160640000,13,"REI-NY, Inc.",16064,0,0,GD,Lakeshore,AC,Brockway 1,Gerry,Medina,12,8411,145,2000,"Gerry, NY
(42.19296008200047, -79.24892957399965)"
31013122330000,13,Belden & Blake Corporation,12233,0,0,GD,Lakeshore,AC,Town 466,Arkwright,Medina,3,894,0,1990,"Arkwright, NY
(42.40699727700047, -79.23642814699963)"
31037196940000,37,United States Gypsum Co.,19694,0,0,GD,Huron Creek,AC,"Bontrager, E. #1",Darien,Medina,12,8707,26,1988,"Darien, NY
(42.90205099500048, -78.35201911399963)"
31013143650000,13,Great Lakes Energy Partners,14365,0,0,GD,Lakeshore,AC,"Nelson,E 1a",Busti,Devonian Shale,12,372,0,1999,"Busti, NY
(42.03788189500045, -79.28375662499968)"
31099117080000,99,"Columbia Natural Resources, Inc.",11708,0,0,GD,Fayette-Waterloo,AC,Reigel 1,Fayette,Queenston,4,652,0,1993,"Fayette, NY
(42.81890018200045, -76.80892795599965)"
31013102920000,13,Belden & Blake Corporation,10292,0,0,GD,Lakeshore,AC,"Babcock, G (31)",Ripley,Medina,12,2627,0,1990,"Ripley, NY
(42.26656226300048, -79.71128793299965)"
31037194260000,37,United States Gypsum Co.,19426,0,0,GD,Indian Falls,AC,Scarborough #1,Alabama,Medina,12,3724,0,1990,"Alabama, NY
(43.12753359900046, -78.45730864099966)"
31029144560000,29,"Schreiner Oil & Gas, Inc.",14456,0,0,GD,East Aurora,AC,Bockman 1,Aurora,Medina,12,245,0,1994,"Aurora, NY
(42.75771390300048, -76.70292830999966)"
31013157220000,13,Nornew Energy Supply Inc.,15722,0,0,GD,Lakeshore,AC,Johnson Unit #1,Busti,Medina,5,585,36,2000,"Busti, NY
(42.03788189500045, -79.28375662499968)"
