API Well Number,County,Company Name,API Hole Number,Sidetrack Code,Completion Code,Well Type Code,Production Field,Well Status Code,Well Name,Town,Producing Formation,Months in Production,"Gas Produced, MCF","Water Produced, bbl","Oil Produced, bbl",Reporting Year,Location 1
31013152980000,Chautauqua,Empire Energy E&P LLC,15298,00,00,GD,Lakeshore,AC,"Keopka, H 2",Chautauqua,Medina,12,1406,,,2001,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31009133020000,Cattaraugus,SWEPI LP,13302,00,00,OD,Bradford,PA,Rumsey Devonian 376,Allegany,Bradford,12,0,0,63,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003555360000,Allegany,Ashe Oil Company,55536,00,00,IW,Richburg,IN,Central 081     ,Scio,Richburg,0,0,0,0,2007,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31003638720000,Allegany,"Collins, David",63872,00,00,OD,Richburg,AC,Conklin 9,Bolivar,Richburg,0,0,0,0,2003,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013143930000,Chautauqua,"Cotton Well Drilling Co., Inc.",14393,00,00,GD,Lakeshore,AC,3124 Warnshius,Mina,Medina,10,200,0,0,2001,"Mina, NY
(42.12973319400004, -79.68820909999994)"
31069142960000,Ontario,"Brocklebank, Terry K.",14296,00,00,GD,East Bloomfield,AC,Ault 1 (LRC 33)     ,Canandaigua,Medina,12,0,0,,2006,"Canandaigua, NY
(42.88809273700008, -77.28093625999998)"
31013162100000,Chautauqua,"EnerVest Operating, LLC",16210,00,00,GD,Lakeshore,AC,Fritton D 1,Carroll,Medina,12,1085,0,0,2003,"Carroll, NY
(42.01751371100005, -78.34077951999996)"
31013185310000,Chautauqua,"Babcock, Joel",18531,00,00,GD,Lakeshore,AC,"Sweet, M 1",French Creek,Medina,12,200,0,,2005,"French Creek, NY
(42.064131788000054, -79.71709754799997)"
31101232110100,Steuben,Talisman Energy USA Inc.,23211,01,00,GE,Caton,SI,Dennis 1-A     ,Caton,Black River,9,464727,8059,0,2007,"Caton, NY
(42.08801432800004, -77.05150916899998)"
31003610650000,Allegany,Moose Oil Co.,61065,00,00,OD,Richburg,NR,Tullar 10,Bolivar,Waugh & Porter,0,0,0,0,2002,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009556580000,Cattaraugus,"East Resources, Inc.",55658,00,00,IW,Bradford,PA,Thropp W5     ,Allegany,Not Applicable,0,0,0,0,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009220870000,Cattaraugus,"McCracken Oil & Gas, LLC",22087,00,00,OD,Bradford,AC,Goodman w21,Carrollton,Bradford,12,36,3,36,2003,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003652770000,Allegany,"C.O.G. Development & Resources, Inc.",65277,00,00,OD,Richburg,IN,Meadowbank ma22,Bolivar,Richburg,0,0,0,0,2001,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31003639680000,Allegany,"God's Country Oil Co., Inc.",63968,00,00,OD,Richburg,AC,Trio Farm 57,Bolivar,Richburg,0,,0,0,2005,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31069046070000,Ontario,"Hoover,  Moble C.",04607,00,00,DW,Not Applicable,UL,Wells 1,Gorham,Not Applicable,,,,,2003,"Gorham, NY
(42.79899112500004, -77.13298632799996)"
31009646630000,Cattaraugus,"Kellner, Christian F.",64663,00,00,OD,Bradford,AC,Utter Purchase 31,Allegany,Bradford,12,0,0,,2002,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31029144600000,Erie,"Amos Zittel & Sons, Inc.",14460,00,00,GD,Brant-Eden,AC,Paul Zittel Farm 2,Eden,Medina,12,1,0,,2007,"Eden, NY
(42.66478299000005, -78.88882867299998)"
31013125170000,Chautauqua,"Kastle Resources Enterprises, Inc.",12517,00,00,GD,Lakeshore,AC,Lent NY 45,Cherry Creek,Medina,12,2855,0,,2007,"Cherry Creek, NY
(42.29336326600003, -79.09200808799994)"
31009605160000,Cattaraugus,"East Resources, Inc.",60516,00,00,IW,Bradford,PA,Enter. Transit 06,Allegany,Bradford,12,,0,0,2002,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013108680000,Chautauqua,"Vertical Energy, Inc.",10868,00,00,OD,Busti,AC,McIntyre 5,Busti,Glade,12,,2,8,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31009628810000,Cattaraugus,Case Brothers Inc.,62881,00,00,OD,Chipmunk,PA,George 56,Carrollton,Chipmunk,1,,0,1,2006,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013153100000,Chautauqua,Belden & Blake Corporation,15310,00,00,GD,Lakeshore,IN,"Rammelt, R 1",Ripley,Medina,0,0,0,0,2003,"Ripley, NY
(42.266564318000064, -79.71128695999994)"
31013170630000,Chautauqua,Dannic Energy Corp.,17063,00,00,GD,Lakeshore,AC,M Anderson 1,Carroll,Medina,12,781,0,0,2001,"Carroll, NY
(42.01751371100005, -78.34077951999996)"
31121137280000,Wyoming,"Mesa Energy, Inc.",13728,00,00,GD,Java,AC,Ring 1,Java,Medina,12,,0,0,2002,"Java, NY
(42.67373227400003, -78.43641637499996)"
31013184430000,Chautauqua,Empire Energy E&P LLC,18443,00,00,GD,Lakeshore,AC,Himelein 696 1,Mina,Medina,12,1603,322,0,2007,"Mina, NY
(42.12973319400004, -79.68820909999994)"
31013186380000,Chautauqua,Empire Energy E&P LLC,18638,00,00,GD,Lakeshore,AC,Edson 755,Gerry,Medina,12,1046,0,0,2006,"Gerry, NY
(42.19296057200006, -79.24892953199998)"
31013146280000,Chautauqua,"Chautauqua Energy, Inc.",14628,00,00,GD,Lakeshore,AC,Smith C 1,North Harmony,Medina,0,0,0,0,2007,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31009552760000,Cattaraugus,"Carr, Daniel & Gill, Mary Eileen",55276,00,00,OD,Four Mile,IN,Gerringer-2 2,Allegany,Bradford Third,2,,,10,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013186040000,Chautauqua,U S Energy Development Corp.,18604,00,00,GW,Gerry-Charlotte,IN,Mingerell 1,Gerry,Onondaga,12,200,0,0,2001,"Gerry, NY
(42.19296057200006, -79.24892953199998)"
31009168380000,Cattaraugus,"Stedman Energy, Inc.",16838,00,00,GD,Lakeshore,AC,Waite 1,Randolph,Medina,12,591,0,0,2001,"Randolph, NY
(42.16233383800005, -78.97460931299997)"
31013155140000,Chautauqua,Empire Energy E&P LLC,15514,00,00,GD,Lakeshore,AC,Eimers 582,Chautauqua,Medina,12,5041,0,0,2003,"Chautauqua, NY
(42.205101900000045, -79.46580628599997)"
31099195840000,Seneca,"Rasmussen, Ronnie O.",19584,00,00,GD,Fayette-Waterloo,AC,Skinner 1,Fayette,Queenston,12,4554,0,,2005,"Fayette, NY
(42.81890361500007, -76.80892711999996)"
31013169430000,Chautauqua,"Cotton Well Drilling Co., Inc.",16943,00,00,GD,Lakeshore,AC,Curtis 2,Villenova,Medina,12,2896,0,0,2001,"Villenova, NY
(42.37070143700004, -79.13500732899996)"
31013143300000,Chautauqua,Eagle S & T,14330,00,00,GD,Lakeshore,IN,Thompson 3101,Westfield,Medina,12,466,0,0,2001,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31013120910000,Chautauqua,Empire Energy E&P LLC,12091,00,00,GD,Lakeshore,AC,Bush 1306,Hanover,Medina,12,207,0,0,2002,"Hanover, NY
(42.96356369500006, -75.37938908499996)"
31003639170000,Allegany,"God's Country Oil Co., Inc.",63917,00,00,IW,Richburg,IN,Trio Farm 58x,Bolivar,Richburg,0,0,0,,2005,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31009052770000,Cattaraugus,Cal Ban Corp.,05277,00,00,OD,Five Mile,AC,Boser Overton 7,Allegany,Bradford,12,17,2,17,2006,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009622110000,Cattaraugus,M. J. McCaffery Oil Co.,62211,00,00,OD,Chipmunk,NR,Roggenbaum 2,Carrollton,Chipmunk,2,,0,5,2006,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013124390000,Chautauqua,"Cotton Well Drilling Co., Inc.",12439,00,00,GD,Lakeshore,AC,Hanover Fi 2,Hanover,Medina,12,428,45,,2007,"Hanover, NY
(42.96356369500006, -75.37938908499996)"
31003171640000,Allegany,"Simon of Bolivar Enterprises, Inc.",17164,00,00,IW,Richburg,AC,Wheeler 54 (W54),Bolivar,Richburg,12,0,12000,,2002,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013180470000,Chautauqua,Empire Energy E&P LLC,18047,00,00,GD,Lakeshore,AC,Byler 1,Sherman,Medina,12,1698,115,0,2007,"Sherman, NY
(42.15934185200007, -79.59595990199995)"
31013212030000,Chautauqua,Great Lakes Energy Partners,21203,00,00,GD,Lakeshore,AC,"Fredrickson, W 1",Stockton,Medina,10,2798,20,0,2005,"Stockton, NY
(42.31662340100007, -79.35563629099994)"
31009172080000,Cattaraugus,"Fairmont Oil Co., Inc.",17208,00,00,OD,Farmersville,PA,"Richardson, N 1",Farmersville,Bradford,0,0,0,0,2002,"Farmersville, NY
(42.388102081000056, -78.37575863699999)"
31003660510000,Allegany,"Collins, Terry",66051,00,00,OD,Richburg,IN,Harder 103,Scio,Richburg,6,0,0,,2001,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31123205460000,Yates,"Ardent Resources, Inc.",20546,00,00,GD,North Penn Yan,SI,Lewis 1,Benton,Queenston,0,0,0,0,2002,"Benton, NY
(42.71764289200007, -77.03671817699995)"
31051161910000,Livingston,"Mancuso, George P. Estate of",16191,00,00,GD,Uhley Corners-Caledonia,AC,Mancuso 83,Caledonia,Medina,12,58,,,2002,"Caledonia, NY
(42.973873377000075, -77.85328585199994)"
31029138800000,Erie,"Field Service, Inc.",13880,00,00,GD,Akron,AC,Vanice 1,Newstead,Medina,0,0,0,,2007,"Newstead, NY
(42.96042055400005, -78.52367744799994)"
31029240770000,Erie,U S Energy Development Corp.,24077,00,00,GD,North Collins,AC,Appleby Unit 1     ,Collins,Medina,10,6544,20,,2006,"Collins, NY
(42.49661381300007, -78.92307868899996)"
31013127090000,Chautauqua,Empire Energy E&P LLC,12709,00,00,GD,Lakeshore,AC,"Laporte, J 1",Westfield,Medina,12,642,0,0,2007,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31121181850000,Wyoming,United States Gypsum Co.,18185,00,00,GD,Danley Corners,AC,"Gostomski, E. 1",Bennington,Medina,12,612,10,0,2003,"Bennington, NY
(42.83674438800006, -78.39450634199994)"
31013219710000,Chautauqua,"Resource Energy, LLC",21971,00,00,GD,Lakeshore,AC,Johnston 1,North Harmony,Medina,12,3065,90,0,2005,"North Harmony, NY
(42.088272181000036, -79.41227952199995)"
31009669340000,Cattaraugus,"Campbell, Philip Brian",66934,00,00,OD,Bradford,IN,Dutka 4,Carrollton,Bradford,0,,0,0,2005,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31029124650000,Erie,"20 Bliss Street, Inc.",12465,00,00,GD,Brant-Eden,AC,Grennell 1,Brant,Medina,12,1814,0,0,2001,"Brant, NY
(42.59375333000003, -79.01745739899997)"
31013137120000,Chautauqua,"Chautauqua Energy, Inc.",13712,00,00,GD,Lakeshore,AC,Yerico 2,Dunkirk,Medina,0,0,0,0,2004,"Dunkirk, NY
(42.48724218400008, -79.33577714999996)"
31009132330000,Cattaraugus,SWEPI LP,13233,00,00,OD,Bradford,PA,Enterprise Transit St 170,Allegany,"Chipmunk, Bradford 2nd & 3rd",12,0,0,63,2007,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009184880000,Cattaraugus,Seneca Resources Corporation,18488,00,00,GD,Lakeshore,AC,Perkins 6971,Otto,Medina,12,3416,0,,2006,"Otto, NY
(42.356452826000066, -78.83082948999999)"
31003622380000,Allegany,"Simon of Bolivar Enterprises, Inc.",62238,00,00,OD,Richburg,AC,Kinley Oil Farm 9,Genesee,Richburg,12,,,90,2003,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31003662300000,Allegany,Estate of James D. Greene,66230,00,00,IW,Ford's Brook,IN,Fassett w12,Alma,Richburg,0,,0,0,2007,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31003165320000,Allegany,William Barnes Drlg & Prod Co.,16532,00,00,OD,Nile,IN,Barnes 12,Friendship,Waugh & Porter,0,,0,0,2005,"Friendship, NY
(42.20749371100004, -78.13329662399997)"
31009184360000,Cattaraugus,"Stedman Energy, Inc.",18436,00,00,GD,Lakeshore,AC,Walters-Senn Unit 1,Randolph,Medina,12,1541,0,0,2002,"Randolph, NY
(42.16233383800005, -78.97460931299997)"
31009226680000,Cattaraugus,Case Brothers Inc.,22668,00,00,OD,Chipmunk,NR,Saterlee 1a,Carrollton,Chipmunk,1,,,,2004,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003606080000,Allegany,"Wilkinson, Robert",60608,00,00,OD,Richburg,IN,Jones 021,Bolivar,Richburg,0,,,0,2004,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31029055090000,Erie,"JFS Energy Enterprises, LLC",05509,00,00,GD,Lakeview,AC,Ganey 2,Hamburg,Medina,12,370,,,2004,"Hamburg, NY
(42.716060207000055, -78.83210986499995)"
31003698400000,Allegany,"Hogan Energy, Inc.",69840,00,00,IW,Clarksville,IN,Ferrington 13,Clarksville,Not Applicable,0,,,0,2004,"Clarksville, NY
(42.54430331400005, -73.98277623299998)"
31123005470000,Yates,"Anderson, Martin Gordon",00547,00,00,DW,Not Applicable,PA,Norris 1,Milo,Not Applicable,0,0,0,0,2002,"Milo, NY
(42.630350699000076, -77.03963903099998)"
31013208710000,Chautauqua,Great Lakes Energy Partners,20871,00,00,GD,Lakeshore,AC,"Hucklebery, G 1",Poland,Medina,12,1287,50,0,2005,"Poland, NY
(43.230370606000065, -75.07312619199996)"
31009209320000,Cattaraugus,"Remington, Donald",20932,00,00,OD,Chipmunk,NR,Smith 3,Carrollton,Chipmunk,0,0,0,0,2005,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013233440000,Chautauqua,"Johnson, Mark & Troy",23344,00,00,OD,Busti,AC,Eckstrom 10a,Busti,Glade,0,0,,0,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31003697390000,Allegany,Ashe Oil Company,69739,00,00,IW,Richburg,IN,Central 060,Scio,Richburg,0,0,0,,2005,"Scio, NY
(42.173332610000045, -77.98390627099997)"
31013124040000,Chautauqua,Great Lakes Energy Partners,12404,00,00,GD,Lakeshore,AC,Makuch 1312,Sheridan,Medina,11,323,0,0,2005,"Sheridan, NY
(42.487051017000056, -79.23930894099993)"
31009176700000,Cattaraugus,"Kent, Kay C.",17670,00,00,GD,Great Valley,AC,"Kent, K 1",Great Valley,Medina,12,0,0,,2006,"Great Valley, NY
(42.216860895000025, -78.63807979199998)"
31009651020000,Cattaraugus,"BDH Oil, Inc.",65102,00,00,OD,Chipmunk,NR,Nichols Run Go-22,Allegany,Chipmunk & Bradford 2nd,1,,10,1,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31003622420000,Allegany,"Smith, Ronald L.",62242,00,00,OD,Richburg,AC,Fee 19,Genesee,Richburg,6,,75,54,2005,"Genesee, NY
(43.000943515000074, -78.19369206299996)"
31013111180000,Chautauqua,Empire Energy E&P LLC,11118,00,00,GD,Lakeshore,AC,Sheppard 142,Stockton,Medina,12,1562,0,0,2006,"Stockton, NY
(42.31662340100007, -79.35563629099994)"
31013145570000,Chautauqua,Empire Energy E&P LLC,14557,00,00,GD,Lakeshore,AC,Clancy 594,Westfield,Medina,12,1461,40,0,2002,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31101175020000,Steuben,"GFS Energy, Inc.",17502,00,00,GW,Colonel Bills Creek,IN,Wilkins 1,Canisteo,Upper Devonian,0,0,0,,2004,"Canisteo, NY
(42.26998309600003, -77.60498657599999)"
31013181030000,Chautauqua,"Chautauqua Energy, Inc.",18103,00,00,GD,Lakeshore,AC,Muscarella 1,Charlotte,Medina,0,0,0,0,2001,"Charlotte, NY
(43.245401668000056, -77.61779921199997)"
31009604680000,Cattaraugus,Perkins & Perkins Oil Co. Inc.,60468,00,00,OD,Four Mile,AC,Fshog-Wolf (Mooney) 3,Allegany,Bradford Third,12,,4,29,2004,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013132790000,Chautauqua,"P & H Gas, LLC",13279,00,00,GD,Lakeshore,AC,Allenbrand 548,Charlotte,Medina,10,646,0,,2006,"Charlotte, NY
(43.245401668000056, -77.61779921199997)"
31009128460000,Cattaraugus,"Wood, David A.",12846,00,00,OD,Bradford,PA,McDivitt 010(Fee 1),Olean,Bradford 2nd & 3rd,0,0,0,0,2002,"Olean, NY
(42.07755349100006, -78.42886750099996)"
31013067320000,Chautauqua,"Southwell, R.C.",06732,00,00,OD,Busti,IN,"Peereboom,Pierre 6",Busti,Glade,6,,1,14,2005,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31003648100000,Allegany,Estate of James Robert Wells,64810,00,00,OD,Richburg,IN,6-79,Alma,Richburg,12,,23,20,2004,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31101227690000,Steuben,Columbia Natural Resources  LLC,22769,00,00,GE,Glodes Corners Road,AC,Ballam-Carter 1,Pulteney,Black River,12,24131,0,0,2005,"Pulteney, NY
(42.52738281100005, -77.16547582899994)"
31013180260000,Chautauqua,Hayden Harper Energy KA LLC,18026,00,00,GD,Lakeshore,AC,Anderson/Mackenzie 163,Ellery,Medina,12,635,0,0,2001,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31003639370000,Allegany,"Saint John Exploration & Production, Inc.",63937,00,00,OD,Richburg,IN,Trio Farm 100,Bolivar,Richburg,0,0,0,0,2001,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013190480000,Chautauqua,"Ward, Christie",19048,00,00,GD,Lakeshore,IN,"Phillips, G 6380",Villenova,Medina,12,,0,0,2002,"Villenova, NY
(42.37070143700004, -79.13500732899996)"
31003635720000,Allegany,SK Enterprises,63572,00,00,OD,Richburg,AC,T-3 Carpenter,Alma,Richburg,12,,1,12,2007,"Alma, NY
(42.01271230700007, -78.05476699299999)"
31013180800000,Chautauqua,U S Energy Development Corp.,18080,00,00,GD,Lakeshore,AC,Smith 1,Harmony,Medina,12,1865,155,0,2004,"Harmony, NY
(42.02320426400007, -79.46875825999996)"
31003673770000,Allegany,"Dick, Cinda S.",67377,00,00,OD,Richburg,IN,Fisk f4,Wirt,Richburg,0,0,0,0,2002,"Wirt, NY
(42.12451389000006, -78.15604994399996)"
31011204620000,Cayuga,Columbia Natural Resources  LLC,20462,00,00,GD,West Auburn,AC,O'Hara (413-5),Aurelius,Queenston,12,4028,0,0,2005,"Aurelius, NY
(42.922942928000055, -76.67442556599997)"
31011196410000,Cayuga,Minard Run Oil Co.,19641,00,00,GD,West Auburn,AC,Quill Unit 424-6,Aurelius,Queenston,12,992,0,0,2007,"Aurelius, NY
(42.922942928000055, -76.67442556599997)"
31013182440000,Chautauqua,Empire Energy E&P LLC,18244,00,00,GD,Lakeshore,IN,"Beightol, L 2",Ellington,Medina,3,304,0,0,2003,"Ellington, NY
(42.21700315800007, -79.10806611699996)"
31013182260000,Chautauqua,Empire Energy E&P LLC,18226,00,00,GD,Gerry-Charlotte,IN,"Edson, G 754",Gerry,Bass Island,0,0,0,0,2002,"Gerry, NY
(42.19296057200006, -79.24892953199998)"
31013224390000,Chautauqua,"New York Gas & Oil Company, Inc.",22439,00,00,GD,Lakeshore,AC,"Zirkle, M 2",Pomfret,Medina,12,7725,3360,,2004,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31051175230000,Livingston,"Doolittle, Ruth",17523,00,00,GD,Uhley Corners-Caledonia,AC,Doolittle 2,York,Medina,12,,,,2003,"York, NY
(43.20406069000006, -76.93921855399998)"
31013141560000,Chautauqua,Eagle S & T,14156,00,00,GD,Lakeshore,AC,Vilardo 3,Westfield,Medina,10,1168,,,2003,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31029122920000,Erie,Empire Energy E&P LLC,12292,00,00,GD,Lakeview,AC,Barratt 1382,Brant,Grimsby,12,268,0,0,2003,"Brant, NY
(42.59375333000003, -79.01745739899997)"
31013110310000,Chautauqua,Empire Energy E&P LLC,11031,00,00,GD,Lakeshore,AC,Skinner 246,Portland,Medina,12,967,0,0,2007,"Portland, NY
(42.36162322700005, -79.48653679199998)"
31009129680000,Cattaraugus,"Woods Oil Company, Inc.",12968,00,00,OD,Bradford,IN,Templeton 04,Carrollton,Chipmunk,12,55,,,2002,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31013164830000,Chautauqua,Empire Energy E&P LLC,16483,00,00,GD,Lakeshore,AC,Endress 624,Sherman,Medina,5,624,0,0,2004,"Sherman, NY
(42.15934185200007, -79.59595990199995)"
31099229900000,Seneca,Rasmussen's Energy Inc.,22990,00,00,GD,Fayette-Waterloo,AC,Rebecca 2,Fayette,Queenston,0,0,0,0,2002,"Fayette, NY
(42.81890361500007, -76.80892711999996)"
31037175620000,Genesee,United States Gypsum Co.,17562,00,00,GD,Indian Falls,AC,Arnold 2,Batavia,Medina,12,6204,0,0,2003,"Batavia, NY
(42.99836053700005, -78.18823713399996)"
31003077410000,Allegany,"Plants & Goodwin, Inc.",07741,00,00,OD,Richburg,PA,Green 278,Bolivar,Richburg,12,,5,4,2003,"Bolivar, NY
(42.06668364500007, -78.16764889199999)"
31013170880000,Chautauqua,"Schreiner Oil & Gas, Inc.",17088,00,00,GD,Lakeshore,AC,Schofield 649,Westfield,Medina,12,1628,0,0,2006,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
31013110680000,Chautauqua,"Vertical Energy, Inc.",11068,00,00,OD,Busti,AC,Crandall 1-3,Busti,Glade,12,,6,25,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31009138140000,Cattaraugus,Miller Oil Co.,13814,00,00,GW,Bradford,AC,Kinley 06,Allegany,Bradford,12,0,0,39,2005,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31009169300000,Cattaraugus,"Texas Keystone, Inc.",16930,00,00,GD,Lakeshore,AC,Bridges E 1,Persia,Medina,1,963,0,,2007,"Persia, NY
(42.38478111000006, -78.93615806899999)"
31009139210000,Cattaraugus,"Synergy Oil & Gas, Inc.",13921,00,00,OD,Bradford,IN,Templeton 03,Carrollton,Chipmunk,0,,0,0,2005,"Carrollton, NY
(42.10728218400004, -78.64980766599996)"
31003605370000,Allegany,"Simon of Bolivar Enterprises, Inc.",60537,00,00,NL,,VP,Bliss 2,,Not Applicable,0,,0,0,2004,"NY
(42.82700376100007, -75.54396609999998)"
31101229570000,Steuben,Nathan Petroleum Corp.,22957,00,00,OD,Beech Hill-Independence,AC,Edwards II 22,West Union,Fulmer Valley,12,1589,40,445,2003,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013181890000,Chautauqua,"Lenape Resources, Inc.",18189,00,00,GD,Lakeshore,AC,Bowen 705,Mina,Medina,8,317,0,0,2005,"Mina, NY
(42.12973319400004, -79.68820909999994)"
31009199160000,Cattaraugus,"Hydrocarbon Generation, Inc.",19916,00,00,OD,Five Mile,AC,Potter (Charlie) C-15,Allegany,Chipmunk,12,,,45,2003,"Allegany, NY
(42.09225112200005, -78.49724749699999)"
31013224610000,Chautauqua,"Pefley Oil & Gas, Inc.",22461,00,00,OD,Busti,AC,"Nelson, M 2g",Busti,Glade,0,0,,0,2003,"Busti, NY
(42.037884113000075, -79.28375749399999)"
31013110950000,Chautauqua,Empire Energy E&P LLC,11095,00,00,GD,Lakeshore,AC,"Assumption, A 1 (103)",Pomfret,Medina,12,1471,0,0,2006,"Pomfret, NY
(42.423823638000044, -79.31416638599995)"
31101044010000,Steuben,"Plants & Goodwin, Inc.",04401,00,00,OD,Beech Hill-Independence,SI,Allen 10,West Union,Fulmer Valley,6,,1,24,2004,"West Union, NY
(42.094842991000064, -77.72058926999995)"
31013201470000,Chautauqua,Empire Energy E&P LLC,20147,00,00,GD,Lakeshore,IN,Brown 4,Clymer,Medina,12,1871,,,2001,"Clymer, NY
(42.02083023700004, -79.62887619399999)"
31011156630000,Cayuga,"OI. Auburn, Inc.",15663,00,00,GE,West Auburn,AC,Kirschner H & J 123-2,Aurelius,Queenston,12,2345,,,2004,"Aurelius, NY
(42.922942928000055, -76.67442556599997)"
31013191130000,Chautauqua,"Linn Operating, Inc.",19113,00,00,GD,Lakeshore,AC,Lane/Rolph 1-258,Ellery,Medina,12,1282,0,,2005,"Ellery, NY
(42.195143433000055, -79.38579622199995)"
31009169070000,Cattaraugus,Empire Energy E&P LLC,16907,00,00,GD,Ellicotville,AC,"Ploetz ,E 11",Ellicottville,Medina,12,5,,,2002,"Ellicottville, NY
(42.27552249300004, -78.67174741499997)"
31099204150000,Seneca,"Pioneer Resources, Inc.",20415,00,00,GD,Fayette-Waterloo,SI,Swartley 1,Fayette,Queenston,0,0,0,,2006,"Fayette, NY
(42.81890361500007, -76.80892711999996)"
31003659480000,Allegany,"AJ Oil & Gas Exploration, Inc.",65948,00,00,OD,Fulmer Valley,IN,W & J 7,Willing,Fulmer Valley,0,,0,0,2004,"Willing, NY
(42.04880286100007, -77.89755657599994)"
31013112550000,Chautauqua,Empire Energy E&P LLC,11255,00,00,GD,Lakeshore,AC,Bemis 229,Westfield,Medina,11,1770,0,0,2002,"Westfield, NY
(42.32230061700005, -79.57760786799997)"
